knot_id_base,reproduced_t_standard,reproduced_t_inverse,jones_khovanov_same_representative,orientation_ambiguous
15n007361,True,False,True,False
15n007362,True,False,True,False
15n007363,False,True,False,False
15n007364,False,True,False,False
15n007365,True,False,True,False
15n007366,False,True,False,False
15n007367,True,False,True,False
15n007368,True,False,True,False
15n007369,True,False,True,False
15n007370,True,False,True,False
15n007371,True,False,True,False
15n007372,False,True,False,False
15n007373,True,False,True,False
15n007374,True,False,True,False
15n007375,True,False,True,False
15n007376,True,False,True,False
15n007377,True,False,True,False
15n007378,True,False,True,False
15n007379,False,True,False,False
15n007380,True,False,True,False
15n007381,True,False,True,False
15n007382,True,False,True,False
15n007383,True,False,True,False
15n007384,True,False,True,False
15n007385,True,False,True,False
15n007386,True,False,True,False
15n007387,True,False,True,False
15n007388,False,True,False,False
15n007389,True,False,True,False
15n007390,True,False,True,False
15n007391,True,False,True,False
15n007392,True,False,True,False
15n007393,False,True,False,False
15n007394,True,False,True,False
15n007395,False,True,False,False
15n007396,True,False,True,False
15n007397,True,False,True,False
15n007398,True,False,True,False
15n007399,True,False,True,False
15n007400,True,False,True,False
15n007401,True,False,True,False
15n007402,True,False,True,False
15n007403,True,False,True,False
15n007404,False,True,False,False
15n007405,True,False,True,False
15n007406,False,True,False,False
15n007407,True,False,True,False
15n007408,False,True,False,False
15n007409,True,False,True,False
15n007410,True,False,True,False
15n007411,True,False,True,False
15n007412,False,True,False,False
15n007413,True,False,True,False
15n007414,True,False,True,False
15n007415,True,False,True,False
15n007416,False,True,False,False
15n007417,False,True,False,False
15n007418,False,True,False,False
15n007419,True,False,True,False
15n007420,True,False,True,False
15n007421,True,False,True,False
15n007422,False,True,False,False
15n007423,False,True,False,False
15n007424,True,False,True,False
15n007425,True,False,True,False
15n007426,True,False,True,False
15n007427,False,True,False,False
15n007428,True,False,True,False
15n007429,True,False,True,False
15n007430,True,False,True,False
15n007431,False,True,False,False
15n007432,True,False,True,False
15n007433,True,False,True,False
15n007434,False,True,False,False
15n007435,True,False,True,False
15n007436,True,False,True,False
15n007437,False,True,False,False
15n007438,True,False,True,False
15n007439,True,False,True,False
15n007440,True,False,True,False
15n007441,True,False,True,False
15n007442,False,True,False,False
15n007443,True,False,True,False
15n007444,True,False,True,False
15n007445,True,False,True,False
15n007446,False,True,False,False
15n007447,True,False,True,False
15n007448,True,False,True,False
15n007449,False,True,False,False
15n007450,True,False,True,False
15n007451,True,False,True,False
15n007452,False,True,False,False
15n007453,True,False,True,False
15n007454,False,True,False,False
15n007455,False,True,False,False
15n007456,True,False,True,False
15n007457,True,False,True,False
15n007458,True,False,True,False
15n007459,False,True,False,False
15n007460,True,False,True,False
15n007461,True,False,True,False
15n007462,True,False,True,False
15n007463,False,True,False,False
15n007464,True,False,True,False
15n007465,True,False,True,False
15n007466,True,False,True,False
15n007467,False,True,False,False
15n007468,True,False,True,False
15n007469,True,False,True,False
15n007470,False,True,False,False
15n007471,True,False,True,False
15n007472,False,True,False,False
15n007473,True,False,True,False
15n007474,False,True,False,False
15n007475,True,False,True,False
15n007476,False,True,False,False
15n007477,True,False,True,False
15n007478,True,False,True,False
15n007479,True,False,True,False
15n007480,True,False,True,False
15n007481,False,True,False,False
15n007482,True,False,True,False
15n007483,True,False,True,False
15n007484,False,True,False,False
15n007485,True,False,True,False
15n007486,True,False,True,False
15n007487,True,False,True,False
15n007488,False,True,False,False
15n007489,True,False,True,False
15n007490,True,False,True,False
15n007491,True,False,True,False
15n007492,False,True,False,False
15n007493,False,True,False,False
15n007494,True,False,True,False
15n007495,True,False,True,False
15n007496,True,False,True,False
15n007497,True,False,True,False
15n007498,True,False,True,False
15n007499,True,False,True,False
15n007500,True,False,True,False
15n007501,True,False,True,False
15n007502,True,False,True,False
15n007503,False,True,False,False
15n007504,True,False,True,False
15n007505,True,False,True,False
15n007506,True,False,True,False
15n007507,False,True,False,False
15n007508,True,False,True,False
15n007509,True,False,True,False
15n007510,True,False,True,False
15n007511,False,True,False,False
15n007512,True,False,True,False
15n007513,True,False,True,False
15n007514,False,True,False,False
15n007515,True,False,True,False
15n007516,True,False,True,False
15n007517,True,False,True,False
15n007518,True,False,True,False
15n007519,True,False,True,False
15n007520,False,True,False,False
15n007521,True,False,True,False
15n007522,True,False,True,False
15n007523,False,True,False,False
15n007524,True,False,True,False
15n007525,False,True,False,False
15n007526,True,False,True,False
15n007527,True,False,True,False
15n007528,False,True,False,False
15n007529,False,True,False,False
15n007530,True,False,True,False
15n007531,False,True,False,False
15n007532,True,False,True,False
15n007533,True,False,True,False
15n007534,True,False,True,False
15n007535,False,True,False,False
15n007536,False,True,False,False
15n007537,True,False,True,False
15n007538,False,True,False,False
15n007539,True,False,True,False
15n007540,True,False,True,False
15n007541,True,False,True,False
15n007542,True,False,True,False
15n007543,True,False,True,False
15n007544,True,False,True,False
15n007545,False,True,False,False
15n007546,True,False,True,False
15n007547,True,False,True,False
15n007548,True,False,True,False
15n007549,True,False,True,False
15n007550,True,False,True,False
15n007551,False,True,False,False
15n007552,False,True,False,False
15n007553,True,False,True,False
15n007554,False,True,False,False
15n007555,True,False,True,False
15n007556,False,True,False,False
15n007557,True,False,True,False
15n007558,False,True,False,False
15n007559,True,False,True,False
15n007560,True,False,True,False
15n007561,True,False,True,False
15n007562,True,False,True,False
15n007563,False,True,False,False
15n007564,False,True,False,False
15n007565,False,True,False,False
15n007566,True,False,True,False
15n007567,True,False,True,False
15n007568,True,False,True,False
15n007569,True,False,True,False
15n007570,True,False,True,False
15n007571,True,False,True,False
15n007572,True,False,True,False
15n007573,True,False,True,False
15n007574,False,True,False,False
15n007575,True,False,True,False
15n007576,True,False,True,False
15n007577,True,False,True,False
15n007578,True,False,True,False
15n007579,False,True,False,False
15n007580,True,False,True,False
15n007581,True,False,True,False
15n007582,True,False,True,False
15n007583,True,False,True,False
15n007584,True,False,True,False
15n007585,True,False,True,False
15n007586,True,False,True,False
15n007587,True,False,True,False
15n007588,True,False,True,False
15n007589,True,False,True,False
15n007590,True,False,True,False
15n007591,True,False,True,False
15n007592,True,False,True,False
15n007593,False,True,False,False
15n007594,True,False,True,False
15n007595,False,True,False,False
15n007596,False,True,False,False
15n007597,False,True,False,False
15n007598,True,False,True,False
15n007599,True,False,True,False
15n007600,True,False,True,False
15n007601,True,False,True,False
15n007602,True,False,True,False
15n007603,True,False,True,False
15n007604,True,False,True,False
15n007605,True,False,True,False
15n007606,False,True,False,False
15n007607,True,False,True,False
15n007608,True,False,True,False
15n007609,True,False,True,False
15n007610,False,True,False,False
15n007611,True,False,True,False
15n007612,True,False,True,False
15n007613,True,False,True,False
15n007614,True,False,True,False
15n007615,False,True,False,False
15n007616,True,False,True,False
15n007617,True,False,True,False
15n007618,True,False,True,False
15n007619,True,False,True,False
15n007620,False,True,False,False
15n007621,True,False,True,False
15n007622,False,True,False,False
15n007623,True,False,True,False
15n007624,True,False,True,False
15n007625,False,True,False,False
15n007626,True,False,True,False
15n007627,True,False,True,False
15n007628,True,False,True,False
15n007629,True,False,True,False
15n007630,True,False,True,False
15n007631,False,True,False,False
15n007632,True,False,True,False
15n007633,False,True,False,False
15n007634,True,False,True,False
15n007635,False,True,False,False
15n007636,True,False,True,False
15n007637,True,False,True,False
15n007638,False,True,False,False
15n007639,True,False,True,False
15n007640,False,True,False,False
15n007641,True,False,True,False
15n007642,True,False,True,False
15n007643,True,False,True,False
15n007644,False,True,False,False
15n007645,True,False,True,False
15n007646,True,False,True,False
15n007647,True,False,True,False
15n007648,False,True,False,False
15n007649,True,False,True,False
15n007650,True,False,True,False
15n007651,True,False,True,False
15n007652,True,False,True,False
15n007653,True,False,True,False
15n007654,False,True,False,False
15n007655,True,False,True,False
15n007656,True,False,True,False
15n007657,True,False,True,False
15n007658,False,True,False,False
15n007659,True,False,True,False
15n007660,False,True,False,False
15n007661,False,True,False,False
15n007662,True,False,True,False
15n007663,True,False,True,False
15n007664,True,False,True,False
15n007665,True,False,True,False
15n007666,True,False,True,False
15n007667,True,False,True,False
15n007668,True,False,True,False
15n007669,True,False,True,False
15n007670,True,False,True,False
15n007671,True,False,True,False
15n007672,False,True,False,False
15n007673,True,False,True,False
15n007674,True,False,True,False
15n007675,True,False,True,False
15n007676,False,True,False,False
15n007677,False,True,False,False
15n007678,True,False,True,False
15n007679,True,False,True,False
15n007680,False,True,False,False
15n007681,True,False,True,False
15n007682,False,True,False,False
15n007683,True,False,True,False
